fiddler	spectre	0
fiddler	ted knight	0
fiddler	tempest	0
fiddler	terry sloane	0
fiddler	vox	0
fiddler	wally west	0
fiddler	wildcat	0
fiddler	harlequin	1
fiddler	icicle	1
fiddler	per degaton	1
fiddler	ragdoll	1
fiddler	shade	1
fiddler	solomon grundy	1
fiddler	sportsmaster	1
fiddler	the gambler	1
fiddler	thinker	1
fiddler	tigress	1
fiddler	wizard	1
batman	film freak	0
film freak	bane	0
film freak	batman	0
film freak	catwoman	0
film freak	mad hatter	0
film freak	zatanna	0
batman	firebug	0
firebug	batman	0
firebug	blue beetle	0
firebug	deadshot	0
firebug	firefly	0
firebug	marcus driver	0
firebug	ron probson	0
firebug	black mask	1
firebug	calculator	1
firebug	kgbeast	1
firebug	nkvdemon	1
batman	firefly	0
firefly	batman	0
firefly	batman 1000000	0
firefly	black mask	0
firefly	creeper	0
firefly	dick grayson	0
firefly	firebug	0
firefly	john diggle	0
firefly	martian manhunter	0
firefly	penguin	0
firefly	wiley dalbert	0
firefly	adam bomb	1
firefly	black mask	1
firefly	canterbury cricket	1
firefly	cockroach	1
firefly	electrocutioner	1
firefly	kgbeast	1
firefly	killer moth	1
firefly	lock-up	1
firefly	luminus	1
firefly	mayor hady	1
firefly	nkvdemon	1
firefly	roland desmond	1
firefly	volcana	1
batman	flamingo	0
flamingo	batman	0
flamingo	damian wayne	0
flamingo	dick grayson	0
flamingo	jason todd	0
flamingo	scarlet	0
flamingo	doctor hurt	1
flamingo	jackanapes	1
batman	flash predator	0
flash predator	aquaman	0
flash predator	batman	0
flash predator	kyle rayner	0
flash predator	martian manhunter	0
flash predator	plastic man	0
flash predator	ray palmer	0
flash predator	superman	0
flash predator	wally west	0
flash predator	wonder woman	0
flash predator	aquaman predator	1
flash predator	atom predator	1
flash predator	batman predator	1
flash predator	flash predator	1
flash predator	green lantern predator	1
flash predator	plastic man predator	1
flash predator	superman predator	1
flash predator	wonder woman predator	1
batman	flashback	0
flashback	batman	0
flashback	wonder woman	0
batman	fox	0
fox	batman	0
fox	dick grayson	0
fox	doctor mid-nite	0
fox	g'nort	0
fox	great white shark	1
fox	shark	1
fox	vulture	1
batman	fox	0
fox	batman	0
fox	booster gold	0
fox	projectionist	0
fox	the eminence of blades	0
batman	frankenstein	0
frankenstein	adolf hitler	0
frankenstein	baron blitzkrieg	0
frankenstein	batman	0
frankenstein	bizarro	0
frankenstein	brother eye	0
frankenstein	captain atom	0
frankenstein	colonel quantum	0
frankenstein	dan turpin	0
frankenstein	darkseid	0
frankenstein	felix faust	0
frankenstein	g.i. robot	0
frankenstein	general eiling	0
frankenstein	general sam lane	0
frankenstein	gloriana tenebrae	0
frankenstein	ibis the invincible (khalifa)	0
frankenstein	kalibak	0
frankenstein	kevin kho	0
frankenstein	klarion	0
frankenstein	miranda shrieve	0
frankenstein	mister melmoth	0
frankenstein	mister silencio	0
frankenstein	motalla	0
frankenstein	neh-buh-loh	0
frankenstein	pilot zbigniew x	0
frankenstein	robert crane	0
frankenstein	sea titan	0
frankenstein	solomon grundy	0
frankenstein	spider titan	0
frankenstein	the spawn of frankenstein	0
frankenstein	uglyhead	0
frankenstein	victor frankenstein	0
frankenstein	wetform a.i.	0
frankenstein	barry allen	1
frankenstein	black orchid (garcia)	1
frankenstein	colonel quantum	1
frankenstein	dr. francine langstrom	1
frankenstein	father time	1
frankenstein	g.i. robot	1
frankenstein	hourman	1
frankenstein	iman	1
frankenstein	iris west allen	1
frankenstein	khalis	1
frankenstein	kim	1
frankenstein	lady frankenstein	1
frankenstein	lt. matthew shrieve	1
frankenstein	madame xanadu	1
frankenstein	man-bat	1
frankenstein	miranda shrieve	1
frankenstein	monster planet	1
frankenstein	nina mazursky	1
frankenstein	power girl	1
frankenstein	professor mazursky	1
frankenstein	ray palmer	1
frankenstein	science agent belroy	1
frankenstein	the spawn of frankenstein	1
frankenstein	thom kallor	1
frankenstein	tim drake	1
frankenstein	vincent velcoro	1
frankenstein	warren griffith	1
frankenstein	winston churchill	1
frankenstein	young frankenstein	1
batman	fright	0
fright	batman	0
fright	black mask	1
fright	reaper	1
batman	fun haus	0
fun haus	batman	0
fun haus	red tornado	0
batman	gearhead	0
gearhead	batman	0
gearhead	black canary	0
gearhead	rush	0
gearhead	tim drake	0
gearhead	floronic man	1
batman	general	0
general	batman	0
general	black mask	0
general	jason todd	0
general	officer harper	0
general	stephanie brown	0
general	tim drake	0
general	toyman (schott)	0
general	alex luthor	1
general	anarky	1
general	jaeger	1
general	maxie zeus	1
general	scarab	1
general	toyman (schott)	1
batman	general tuzik	0
general tuzik	batman	0
general tuzik	john stewart	0
general tuzik	martian manhunter	0
general tuzik	superman	0
general tuzik	wally west	0
general tuzik	wonder woman	0
batman	georgia sivana	0
georgia sivana	batman	0
georgia sivana	billy batson	0
georgia sivana	freddy freeman	0
georgia sivana	mary marvel	0
georgia sivana	sterling morris	0
georgia sivana	beautia sivana	1
georgia sivana	dr. sivana	1
georgia sivana	magnificus sivana	1
georgia sivana	thaddeus sivana jr.	1
georgia sivana	venus sivana	1
batman	gillian b. loeb	0
gillian b. loeb	batman	0
gillian b. loeb	james gordon	0
gillian b. loeb	two-face	0
gillian b. loeb	aaron cash	1
gillian b. loeb	amadeus arkham	1
gillian b. loeb	arnold flass	1
gillian b. loeb	branden	1
gillian b. loeb	creeper	1
gillian b. loeb	james gordon	1
batman	goatboy	0
goatboy	batman	0
goatboy	damian wayne	0
goatboy	lumina lux	0
batman	gorilla boss	0
gorilla boss	batman	0
gorilla boss	dick grayson	0
batman	gorilla grodd	0
gorilla grodd	all-star	0
gorilla grodd	argent	0
gorilla grodd	b'wana beast	0
gorilla grodd	barry allen	0
gorilla grodd	batman	0
gorilla grodd	black canary	0
gorilla grodd	black lightning	0
gorilla grodd	black vulcan	0
gorilla grodd	brain emperor	0
gorilla grodd	captain cold	0
gorilla grodd	catman	0
gorilla grodd	congorilla	0
gorilla grodd	cyborg	0
gorilla grodd	damage	0
gorilla grodd	deathstroke	0
gorilla grodd	dick grayson	0
gorilla grodd	donna troy	0
gorilla grodd	equinox	0
gorilla grodd	flash	0
gorilla grodd	geo-force	0
gorilla grodd	girder	0
gorilla grodd	green glob	0
gorilla grodd	hawkgirl	0
gorilla grodd	heat wave	0
gorilla grodd	huntress (bertinelli)	0
gorilla grodd	iris west	0
gorilla grodd	jai west	0
gorilla grodd	jesse chambers	0
gorilla grodd	lex luthor	0
gorilla grodd	master sergeant cayce	0
gorilla grodd	mirror master (scudder)	0
gorilla grodd	monsieur mallah	0
gorilla grodd	music meister	0
gorilla grodd	nnamdi	0
gorilla grodd	professor carter nichols	0
gorilla grodd	red tornado	0
gorilla grodd	roy harper	0
gorilla grodd	sam simeon	0
gorilla grodd	snapper carr	0
gorilla grodd	solovar	0
gorilla grodd	starfire	0
gorilla grodd	stephanie trevor	0
gorilla grodd	strange visitor	0
gorilla grodd	supergirl	0
gorilla grodd	tar pit	0
gorilla grodd	tempest	0
gorilla grodd	the brain	0
gorilla grodd	the shield	0
gorilla grodd	tolifhar	0
gorilla grodd	trickster (walker)	0
gorilla grodd	vixen	0
gorilla grodd	wally west	0
gorilla grodd	weather wizard	0
gorilla grodd	yankee poodle	0
gorilla grodd	zoom	0
gorilla grodd	abra kadabra	1
gorilla grodd	angle man	1
gorilla grodd	arthur light	1
gorilla grodd	batzarro	1
gorilla grodd	bizarro	1
gorilla grodd	blockbuster	1
gorilla grodd	captain boomerang	1
gorilla grodd	cheetah (minerva)	1
gorilla grodd	cheshire	1
gorilla grodd	copperhead	1
gorilla grodd	doctor destiny	1
gorilla grodd	giganta	1
gorilla grodd	hector hammond	1
gorilla grodd	killer frost	1
gorilla grodd	lex luthor	1
gorilla grodd	libra	1
gorilla grodd	mirror master (mccullough)	1
gorilla grodd	parasite	1
gorilla grodd	poison ivy	1
gorilla grodd	sam simeon	1
gorilla grodd	shadow-thief	1
gorilla grodd	shaggy man	1
gorilla grodd	sinestro	1
gorilla grodd	siren	1
gorilla grodd	tala	1
gorilla grodd	toyman (schott)	1
gorilla grodd	ultra-humanite	1
gorilla grodd	vandal savage	1
gorilla grodd	wizard	1
batman	graves	0
graves	amanda waller	0
graves	aquaman	0
graves	barry allen	0
graves	batman	0
graves	cyborg	0
graves	darkseid	0
graves	hal jordan	0
graves	steve trevor	0
graves	superman	0
graves	wonder woman	0
graves	emma graves	1
graves	jason graves	1
graves	jennifer graves	1
batman	gray man	0
gray man	batman	0
gray man	billy batson	0
gray man	black canary	0
gray man	booster gold	0
gray man	creeper	0
gray man	doctor fate (nelson)	0
gray man	kent nelson	0
gray man	martian manhunter	0
gray man	mr. miracle	0
gray man	ted kord	0
gray man	grey man	1
batman	great white shark	0
great white shark	batman	0
great white shark	jane doe	0
great white shark	johnny stitches	0
great white shark	kgbeast	0
great white shark	magpie	0
great white shark	scarface	0
great white shark	shark	0
great white shark	two-face	0
great white shark	ventriloquist (wesker)	0
great white shark	whale	0
great white shark	adam bomb	1
great white shark	fox	1
great white shark	humpty dumpty	1
great white shark	the broker	1
great white shark	vulture	1
batman	green lantern predator	0
green lantern predator	batman	0
green lantern predator	kyle rayner	0
green lantern predator	martian manhunter	0
green lantern predator	plastic man	0
green lantern predator	ray palmer	0
green lantern predator	superman	0
green lantern predator	wally west	0
green lantern predator	wonder woman	0
green lantern predator	aquaman predator	1
green lantern predator	atom predator	1
green lantern predator	batman predator	1
green lantern predator	flash predator	1
green lantern predator	green lantern predator	1
green lantern predator	plastic man predator	1
green lantern predator	superman predator	1
green lantern predator	wonder woman predator	1
batman	greenback	0
greenback	aquaman	0
greenback	batman	0
greenback	marvin	0
greenback	wendy harris	0
greenback	wonder woman	0
greenback	wonderdog	0
batman	grey man	0
grey man	animal man	0
grey man	batman	0
grey man	booster gold	0
grey man	captain atom	0
grey man	elongated man	0
grey man	fire	0
grey man	guy gardner	0
grey man	ice	0
grey man	irwin teasdale	0
grey man	linda strauss	0
grey man	martian manhunter	0
grey man	metamorpho	0
grey man	mr. miracle	0
grey man	power girl	0
grey man	rocket red	0
grey man	spectre	0
grey man	ted kord	0
grey man	wally west	0
grey man	gray man	1
grey man	irwin teasdale	1
batman	grind	0
grind	batman	0
grind	dick grayson	0
grind	ra's al ghul	1
batman	gunhawk	0
gunhawk	batman	0
gunhawk	gunbunny	1
gunhawk	pistolera	1
batman	gustav decobra	0
gustav decobra	alfred pennyworth	0
gustav decobra	batman	0
batman	h'el	0
h'el	barry allen	0
h'el	bart allen	0
h'el	batman	0
h'el	bunker	0
h'el	cyborg	0
h'el	solstice	0
h'el	superboy	0
h'el	supergirl	0
h'el	superman	0
h'el	wonder girl	0
h'el	wonder woman	0
h'el	jor-el	1
h'el	supergirl	1
batman	hangman	0
hangman	arvin halliday	0
hangman	batman	0
hangman	captain swastika	0
hangman	chemo	0
hangman	dead hand legendre	0
hangman	doctor zadar	0
hangman	eraser	0
hangman	hun	0
hangman	ms. frey	0
hangman	scarecrow	0
hangman	the buzzard	0
hangman	the comet	0
hangman	the persian	0
hangman	ugly man	0
hangman	black hood	1
hangman	dusty	1
hangman	firefly	1
hangman	fly-girl	1
hangman	general latham	1
hangman	inferno	1
hangman	kenny wisdom	1
hangman	kitcat	1
hangman	senator mortenson	1
hangman	the comet	1
hangman	the shield	1
hangman	the web	1
hangman	wesley dodds	1
batman	harley quinn	0
harley quinn	adam hendricks	0
harley quinn	all-star	0
harley quinn	amanda conner	0
harley quinn	amanda waller	0
harley quinn	barbara gordon	0
harley quinn	batman	0
harley quinn	batwoman	0
harley quinn	big barda	0
harley quinn	black canary	0
harley quinn	black lightning	0
harley quinn	boneblaster	0
harley quinn	bruce timm	0
harley quinn	burn	0
harley quinn	caley burns	0
harley quinn	catman	0
harley quinn	catwoman	0
harley quinn	chrissy sue watkins	0
harley quinn	crow jane	0
harley quinn	di happi	0
harley quinn	dick grayson	0
harley quinn	dora smithy	0
harley quinn	fawny cougrre	0
harley quinn	gaggy	0
harley quinn	grey lora	0
harley quinn	huntress (wayne)	0
harley quinn	james gordon	0
harley quinn	james gordon jr.	0
harley quinn	jessica platinum	0
harley quinn	jimmy palmiotti	0
harley quinn	juan ceballos	0
harley quinn	kit nozawa	0
harley quinn	mad dog	0
harley quinn	maggie kyle	0
harley quinn	mark hamill	0
harley quinn	mercy graves	0
harley quinn	misfit	0
harley quinn	moonrock	0
harley quinn	paul dini	0
harley quinn	power girl	0
harley quinn	quincy sharp	0
harley quinn	ragdoll	0
harley quinn	red orchid	0
harley quinn	savant	0
harley quinn	scorpion	0
harley quinn	scylla	0
harley quinn	slash	0
harley quinn	static	0
harley quinn	stompa	0
harley quinn	stuart rawlings	0
harley quinn	supergirl	0
harley quinn	the alstairean	0
harley quinn	the mask	0
harley quinn	the mother	0
harley quinn	the spirit	0
harley quinn	thorn	0
harley quinn	tim drake	0
harley quinn	ulysses highwater	0
harley quinn	vibe	0
harley quinn	warrant	0
harley quinn	anya cartwright	1
harley quinn	barry quinzel	1
harley quinn	bianca steeplechase	1
harley quinn	bud	1
harley quinn	buster	1
harley quinn	calendar man	1
harley quinn	catman	1
harley quinn	catwoman	1
harley quinn	creeper	1
harley quinn	dee dee twins	1
harley quinn	el diablo (santana)	1
harley quinn	gilly	1
harley quinn	holly robinson	1
harley quinn	iceberg	1
harley quinn	jenna duffy	1
harley quinn	jenny quinzel	1
harley quinn	joan leland	1
harley quinn	joker	1
harley quinn	jonny frost	1
harley quinn	kennedy two-bear	1
harley quinn	killer croc	1
harley quinn	lewis lebeau	1
harley quinn	livewire	1
harley quinn	mad harriet	1
harley quinn	mister hammer	1
harley quinn	nick quinzel	1
harley quinn	nicky quinzel	1
harley quinn	poison ivy	1
harley quinn	quelle	1
harley quinn	riddler	1
harley quinn	scandal savage	1
harley quinn	scarecrow	1
harley quinn	sharon quinzel	1
harley quinn	silver banshee	1
harley quinn	skizm	1
harley quinn	thalia	1
harley quinn	the mask	1
harley quinn	thinker	1
harley quinn	ventriloquist (wesker)	1
harley quinn	yo-yo	1
batman	harvest moon	0
harvest moon	batman	0
harvest moon	superman	0
harvest moon	crescent moon	1
harvest moon	new moon	1
batman	headhunter	0
headhunter	batman	0
batman	hellgrammite	0
hellgrammite	batman	0
hellgrammite	black canary	0
hellgrammite	creeper	0
hellgrammite	green arrow	0
hellgrammite	hal jordan	0
hellgrammite	superman	0
hellgrammite	bloodsport	1
hellgrammite	lex luthor	1
batman	hellhound	0
hellhound	batman	0
hellhound	black canary	0
hellhound	catwoman	0
hellhound	huntress (bertinelli)	0
hellhound	savant	0
hellhound	zeiss	0
hellhound	calculator	1
hellhound	lew moxon	1
hellhound	the armless master	1
batman	henri ducard	0
henri ducard	batman	0
henri ducard	ra's al ghul	0
henri ducard	nobody	1
henri ducard	ra's al ghul	1
henri ducard	tim drake	1
batman	hitman	0
hitman	baloo	0
hitman	batman	0
hitman	chumpp	0
hitman	cockatoo	0
hitman	darkstorm	0
hitman	deadpool	0
hitman	debbie tiegel	0
hitman	gothodaemon	0
hitman	ironbolt	0
hitman	joe dubelz	0
hitman	johnny navarone	0
hitman	lobo	0
hitman	lucky falcone	0
hitman	marc navarone	0
hitman	mawzir	0
hitman	men's room louie	0
hitman	merlin	0
hitman	mink	0
hitman	moe dubelz	0
hitman	mr. butcher	0
hitman	mr. truman	0
hitman	nightfist	0
hitman	panzer	0
hitman	robert heavington dubelz	0
hitman	scarback	0
hitman	scarlet rose	0
hitman	skull	0
hitman	the waterman	0
hitman	tom dawson	0
hitman	tweedledee	0
hitman	tweedledum	0
hitman	twilight	0
hitman	baytor	1
hitman	catwoman	1
hitman	claude peck	1
hitman	debbie tiegel	1
hitman	etrigan	1
hitman	frances monaghan	1
hitman	hacken	1
hitman	kathryn monaghan	1
hitman	kim rebecki	1
hitman	kyle rayner	1
hitman	myriad	1
hitman	natt the hat	1
hitman	pat noonan	1
hitman	resurrection man	1
hitman	ringo chen	1
hitman	sean noonan	1
hitman	sixpack	1
hitman	superman	1
hitman	wally west	1
hitman	wonder woman	1
batman	hooded hangman	0
hooded hangman	batman	0
batman	hugh marder	0
hugh marder	batman	0
batman	hugo strange	0
hugo strange	barbara gordon	0
hugo strange	batman	0
hugo strange	catwoman	0
hugo strange	dick grayson	0
hugo strange	francisco ramirez	0
hugo strange	jason todd	0
hugo strange	rupert thorne	0
hugo strange	scarecrow	0
hugo strange	tim drake	0
hugo strange	d.a.v.e.	1
hugo strange	eli strange	1
hugo strange	hugo oddt	1
hugo strange	night scourge	1
hugo strange	quincy sharp	1
hugo strange	reaper	1
hugo strange	roland daggett	1
hugo strange	salvatore maroni	1
batman	hush	0
hush	abuse	0
hush	barbara gordon	0
hush	batman	0
hush	big time	0
hush	catwoman	0
hush	clayface (williams)	0
hush	doctor death	0
hush	harold	0
hush	huntress (bertinelli)	0
hush	james gordon	0
hush	joker	0
hush	judson pierce	0
hush	riddler	0
hush	slam bradley	0
hush	terry mcginnis	0
hush	the architect	0
hush	thomas wayne	0
hush	tim drake	0
hush	two-face	0
hush	doctor death	1
hush	jason todd	1
hush	judson pierce	1
hush	prometheus	1
hush	riddler	1
hush	scarecrow	1
hush	two-face	1
hush	ventriloquist (riley)	1
batman	hyena	0
hyena	batman	0
hyena	captain cold	0
hyena	deadshot	0
hyena	firestorm	0
hyena	heat wave	0
hyena	mirror master (scudder)	0
hyena	trickster (walker)	0
hyena	vixen	0
hyena	weather wizard	0
hyena	bolt	1
batman	hyper-adapter	0
hyper-adapter	batman	0
hyper-adapter	darkseid	1
batman	idiot	0
idiot	batman	0
idiot	queen of hearts	0
batman	ignatius ogilvy	0
ignatius ogilvy	batman	0
ignatius ogilvy	penguin	0
ignatius ogilvy	imperceptible man	1
ignatius ogilvy	penguin	1
ignatius ogilvy	poison ivy	1
batman	imperceptible man	0
imperceptible man	batman	0
imperceptible man	hypnotic	1
imperceptible man	ignatius ogilvy	1
imperceptible man	mr. combustible	1
imperceptible man	mr. mosaic	1
imperceptible man	penguin	1
batman	inque	0
inque	batman	0
inque	terry mcginnis	0
inque	blight	1
inque	rewire	1
batman	intersek	0
intersek	august general in iron	0
intersek	batman	0
intersek	booster gold	0
intersek	david zavimbe	0
intersek	godiva	0
intersek	guy gardner	0
intersek	kevin kho	0
intersek	breakdown	1
intersek	crosscut	1
intersek	lightweaver	1
batman	irene scarfield	0
irene scarfield	batman	0
irene scarfield	nemesis	0
batman	irwin teasdale	0
irwin teasdale	animal man	0
irwin teasdale	batman	0
irwin teasdale	booster gold	0
irwin teasdale	captain atom	0
irwin teasdale	fire	0
irwin teasdale	grey man	0
irwin teasdale	guy gardner	0
irwin teasdale	ice	0
irwin teasdale	java	0
irwin teasdale	linda strauss	0
irwin teasdale	martian manhunter	0
irwin teasdale	metamorpho	0
irwin teasdale	mr. miracle	0
irwin teasdale	power girl	0
irwin teasdale	rocket red	0
irwin teasdale	simon stagg	0
irwin teasdale	ted kord	0
irwin teasdale	wally west	0
irwin teasdale	grey man	1
batman	j-man	0
j-man	batman	0
j-man	chelsea cunningham	0
j-man	clayface (karlo)	0
j-man	dana tan	0
j-man	terry mcginnis	0
j-man	toppy hatter	0
j-man	coe	1
j-man	dottie	1
j-man	mad hatter	1
j-man	scab	1
j-man	smirk	1
batman	jack-in-the-box	0
jack-in-the-box	batman	0
jack-in-the-box	james gordon	0
jack-in-the-box	bentley	1
jack-in-the-box	dollhouse	1
jack-in-the-box	dollmaker	1
jack-in-the-box	olivia carr	1
jack-in-the-box	orifice	1
jack-in-the-box	sampson	1
batman	jane doe	0
jane doe	batman	0
jane doe	great white shark	0
jane doe	huntress (bertinelli)	0
jane doe	kate spencer	0
jane doe	manhunter	0
jane doe	adam bomb	1
jane doe	black mask	1
jane doe	two-face	1
jane doe	wrath (caldwell)	1
batman	jason todd	0
jason todd	barbara gordon	0
jason todd	barracuda	0
jason todd	batman	0
jason todd	black mask	0
jason todd	crazy quilt (dekker)	0
jason todd	crux	0
jason todd	damian wayne	0
jason todd	dick grayson	0
jason todd	essence	0
jason todd	flamingo	0
jason todd	forerunner	0
jason todd	general	0
jason todd	green arrow	0
jason todd	hugo strange	0
jason todd	joker	0
jason todd	joseph blackfire	0
jason todd	lady shiva	0
jason todd	mad hatter	0
jason todd	magpie	0
jason todd	mongul the elder	0
jason todd	mr. freeze	0
jason todd	night slayer	0
jason todd	onyx	0
jason todd	professor pyg	0
jason todd	ra's al ghul	0
jason todd	scarecrow	0
jason todd	sheila haywood	0
jason todd	solomon	0
jason todd	suzie su	0
jason todd	the mime	0
jason todd	tim drake	0
jason todd	two-face	0
jason todd	xiao loong	0
jason todd	alfred pennyworth	1
jason todd	amanda groscz	1
jason todd	atom (jessica palmer)	1
jason todd	barbara gordon	1
jason todd	bart allen	1
jason todd	batman	1
jason todd	blackfire	1
jason todd	brick	1
jason todd	bunker	1
jason todd	damian wayne	1
jason todd	danny chase	1
jason todd	deadman	1
jason todd	depalo	1
jason todd	dick grayson	1
jason todd	donna troy	1
jason todd	ducra	1
jason todd	essence	1
jason todd	hush	1
jason todd	isabel ardila	1
jason todd	joseph todd	1
jason todd	julia pennyworth	1
jason todd	k'tten	1
jason todd	kid devil	1
jason todd	kyle rayner	1
jason todd	mia dearden	1
jason todd	nocturna	1
jason todd	olivia queen	1
jason todd	orn	1
jason todd	ra's al ghul	1
jason todd	rachel caspian	1
jason todd	raven	1
jason todd	rictus	1
jason todd	roy harper	1
jason todd	s'aru the proctor	1
jason todd	sahar shazeen	1
jason todd	scarlet	1
jason todd	sheila haywood	1
jason todd	starfire	1
jason todd	talia al ghul	1
jason todd	tim drake	1
jason todd	trina todd	1
jason todd	willis todd	1
jason todd	xiao loong	1
batman	jeremiah arkham	0
jeremiah arkham	batman	0
jeremiah arkham	clayface (karlo)	0
jeremiah arkham	dick grayson	0
jeremiah arkham	joker	0
jeremiah arkham	killer croc	0
jeremiah arkham	mr. zsasz	0
jeremiah arkham	poison ivy	0
jeremiah arkham	scarecrow	0
jeremiah arkham	victor zehrhard	0
jeremiah arkham	aaron cash	1
jeremiah arkham	alyce sinner	1
jeremiah arkham	amadeus arkham	1
jeremiah arkham	hamburger lady	1
jeremiah arkham	jack serious	1
jeremiah arkham	mirror man	1
jeremiah arkham	no-face	1
batman	jezebel jet	0
jezebel jet	alfred pennyworth	0
jezebel jet	batman	0
jezebel jet	dick grayson	0
jezebel jet	talia al ghul	0
jezebel jet	tim drake	0
jezebel jet	doctor hurt	1
batman	jocko-boy vanzetti	0
jocko-boy vanzetti	batman	0
jocko-boy vanzetti	dick grayson	0
jocko-boy vanzetti	john grayson	0
jocko-boy vanzetti	mary grayson	0
batman	joe average	0
joe average	batman	0
joe average	electrician	1
joe average	mechanic	1
batman	joe chill	0
joe chill	batman	0
joe chill	martha wayne	0
joe chill	thomas wayne	0
joe chill	doctor hurt	1
joe chill	joe chill, jr.	1
joe chill	lew moxon	1
batman	joe chill, jr.	0
joe chill, jr.	batman	0
joe chill, jr.	rachel caspian	0
joe chill, jr.	joe chill	1
batman	johnny karaoke	0
johnny karaoke	batman	0
johnny karaoke	grotesk	0
batman	joker	0
joker	alan moore	0
joker	alex luthor	0
joker	alfred pennyworth	0
joker	alysia yeoh	0
joker	angel rojas	0
joker	aztek	0
joker	bad cop	0
joker	bane	0
joker	barbara gordon	0
joker	barry allen	0
joker	bart allen	0
joker	batman	0
joker	batman of zur-en-arrh	0
joker	black canary	0
joker	black lightning	0
joker	booster gold	0
joker	bunker	0
joker	catwoman	0
joker	chief o'hara	0
joker	clive sigerson	0
joker	creeper	0
joker	damian wayne	0
joker	daphne blake	0
joker	dark kahn	0
joker	detective yin	0
joker	di happi	0
joker	doctor hurt	0
joker	dracula	0
joker	dylan battles	0
joker	ethan bennett	0
joker	fred jones	0
joker	geo-force	0
joker	guard freeman	0
joker	hank hall	0
joker	harold j. standish	0
joker	hawkgirl	0
joker	huntress (bertinelli)	0
joker	hush	0
joker	isabel ardila	0
joker	james gordon	0
joker	jason todd	0
joker	jeremiah arkham	0
joker	jessica platinum	0
joker	jimmy clark	0
joker	jonny frost	0
joker	judge dredd	0
joker	kano	0
joker	kingdom come superman	0
joker	lady blackhawk	0
joker	lex luthor	0
joker	marcus driver	0
joker	martian manhunter	0
joker	mawzir	0
joker	maxwell	0
joker	mayor armand krol	0
joker	mayor daniel dickerson	0
joker	misfit	0
joker	moonrock	0
joker	oberon sexton	0
joker	officer daniels	0
joker	phantasm	0
joker	pinhead	0
joker	poison ivy	0
joker	professor carter nichols	0
joker	promise	0
joker	quincy sharp	0
joker	rachel dawes	0
joker	red tornado	0
joker	ron probson	0
joker	roy harper	0
joker	sarah essen-gordon	0
joker	scarecrow	0
joker	scooby doo	0
joker	scorpion	0
joker	shaggy	0
joker	shang tsung	0
joker	shrike	0
joker	snapper carr	0
joker	solstice	0
joker	spectre	0
joker	spider-man	0
joker	starfire	0
joker	static	0
joker	summer gleeson	0
joker	swagman	0
joker	terry mcginnis	0
joker	thomas wayne	0
joker	tim drake	0
joker	tom wayne	0
joker	two-face	0
joker	velma dinkley	0
joker	vixen	0
joker	winslow heath	0
joker	wonder woman	0
joker	abner	1
joker	albert michaels	1
joker	bruno	1
joker	buster	1
joker	cheetah (minerva)	1
joker	dee dee twins	1
joker	dracula	1
joker	fixit	1
joker	gaggy	1
joker	harley quinn	1
joker	hot-streak	1
joker	humpty dumpty	1
joker	jack serious	1
joker	jackanapes	1
joker	james gordon jr.	1
joker	jeannie	1
joker	jongleur	1
joker	jonny frost	1
joker	killer croc	1
joker	lex luthor	1
joker	mad hatter	1
joker	mark hamill	1
joker	mister hammer	1
joker	ocean master	1
joker	penguin	1
joker	riddler	1
joker	scarecrow	1
joker	skizm	1
joker	swagman	1
joker	the caretaker	1
joker	the mask	1
joker	the weeper	1
joker	tremor	1
joker	two-face	1
batman	joker king	0
joker king	barbara gordon	0
joker king	batman	0
joker king	dana tan	0
joker king	terry mcginnis	0
batman	jordan reynolds	0
jordan reynolds	barbara gordon	0
jordan reynolds	batman	0
jordan reynolds	harvey bullock	0
jordan reynolds	james gordon	0
batman	joseph blackfire	0
joseph blackfire	batman	0
joseph blackfire	jason todd	0
joseph blackfire	nekron	0
batman	judge death	0
judge death	batman	0
judge death	chief judge griffin	0
judge death	chief judge mcgruder	0
judge death	chief judge silver	0
judge death	judge anderson	0
judge death	judge dredd	0
judge death	judge francisco	0
judge death	judge fear	1
judge death	judge fire	1
judge death	judge mortis	1
judge death	malachi	1
judge death	scarecrow	1
batman	judson caspian	0
judson caspian	alan scott	0
judson caspian	batman	0
judson caspian	rachel caspian	1
batman	judson pierce	0
judson pierce	batman	0
judson pierce	hush	0
judson pierce	martha wayne	0
judson pierce	thomas wayne	0
judson pierce	anthony marchetti	1
judson pierce	doctor death	1
judson pierce	hush	1
judson pierce	mr. zzz	1
batman	julian september	0
julian september	batman	0
batman	kabuki twins	0
kabuki twins	batman	0
kabuki twins	dick grayson	0
kabuki twins	james gordon	0
kabuki twins	penguin	1
batman	kadaver	0
kadaver	batman	0
kadaver	corrosive man	0
kadaver	penguin	0
kadaver	the human flea	0
kadaver	penguin	1
batman	kennedy two-bear	0
kennedy two-bear	batman	0
kennedy two-bear	big barda	0
kennedy two-bear	nixon two-bear	0
kennedy two-bear	riddler	0
kennedy two-bear	harley quinn	1
kennedy two-bear	lewis lebeau	1
kennedy two-bear	nixon two-bear	1
kennedy two-bear	quelle	1
batman	kgbeast	0
kgbeast	ariana dzerchenko	0
kgbeast	batman	0
kgbeast	catman	0
kgbeast	dick grayson	0
kgbeast	great white shark	0
kgbeast	huntress	0
kgbeast	nekron	0
kgbeast	tally man	0
kgbeast	tim drake	0
kgbeast	willis danko	0
kgbeast	blockbuster	1
kgbeast	catman	1
kgbeast	deadshot	1
